1,Point,4.5638,6.7717,-13.2069
2,Point,18.161,4.2682,-4.824
3,Point,35.4827,5.6816,-22.1329
4,Point,35.8796,4.8916,-23.9131
5,Point,4.6489,7.2626,-16.7248
6,Point,14.9391,6.8027,-20.5104
7,Point,-1.5316,5.3084,-10.3596
8,Point,1.0831,5.5297,-10.6235
9,Point,3.6275,5.4843,-10.1497
10,Point,6.3075,5.7537,-10.5527
11,Point,8.9218,5.7022,-10.0523
12,Point,12.0149,5.9069,-10.2642
13,Point,13.1069,5.4366,-8.7411
14,Point,13.2412,4.8919,-7.1895
15,Point,13.3061,4.3378,-5.6467
16,Point,13.3054,3.8438,-4.273
17,Point,13.26,3.2535,-2.6303
18,Point,13.2704,2.8605,-1.5294
19,Point,13.2818,2.4201,-0.2893
20,Point,14.8355,2.4803,-0.2665
21,Point,14.7575,2.9293,-1.5384
22,Point,14.7844,3.3218,-2.6332
23,Point,14.7438,3.8141,-4.0133
24,Point,14.81,4.261,-5.2459
25,Point,14.8104,4.7781,-6.6795
26,Point,14.8256,5.357,-8.3024
27,Point,13.7989,5.7687,-9.6333
28,Point,14.7971,5.9256,-9.9826
29,Point,16.2833,5.9785,-9.9684
30,Point,16.3086,5.4243,-8.3107
31,Point,16.2227,4.8505,-6.698
32,Point,16.1473,4.2825,-5.1293
33,Point,16.0783,3.8216,-3.861
34,Point,16.0485,3.3793,-2.6277
35,Point,15.9902,2.9608,-1.4653
36,Point,15.9287,2.5091,-0.2034
37,Point,17.2379,2.5541,-0.1603
38,Point,17.2185,2.9927,-1.3909
39,Point,17.2515,3.4263,-2.5994
40,Point,17.2695,3.8537,-3.7934
41,Point,17.309,4.3369,-5.1274
42,Point,17.3314,4.6965,-6.1264
43,Point,17.3834,5.0394,-7.077
44,Point,17.4085,5.3859,-8.0625
45,Point,17.4548,5.7136,-9.0228
46,Point,17.506,5.9958,-9.8824
47,Point,19.0167,6.017,-9.7839
48,Point,19.0158,5.6103,-8.5247
49,Point,18.9802,5.147,-7.1756
50,Point,18.8738,4.6415,-5.7702
51,Point,18.8331,4.1319,-4.3553
52,Point,18.7315,3.5317,-2.6959
53,Point,18.6185,2.9998,-1.2255
54,Point,19.8941,3.429,-2.2582
55,Point,20.0729,3.9144,-3.591
56,Point,20.1401,4.3418,-4.7667
57,Point,20.2451,4.8128,-6.0709
58,Point,20.3062,5.2806,-7.3897
59,Point,20.3819,5.6478,-8.4739
60,Point,20.4771,5.9998,-9.5715
61,Point,21.8665,6.0174,-9.4841
62,Point,21.8352,5.6339,-8.2584
63,Point,21.7576,5.1894,-6.9379
64,Point,21.6933,4.7584,-5.7269
65,Point,21.6266,4.3201,-4.5108
66,Point,22.8239,4.624,-5.1958
67,Point,22.9601,5.0174,-6.2896
68,Point,23.0258,5.4189,-7.4587
69,Point,23.1194,5.808,-8.6617
70,Point,23.1837,6.1172,-9.6921
71,Point,24.4258,6.166,-9.7507
72,Point,24.3598,5.8158,-8.5549
73,Point,24.3499,5.3828,-7.1899
74,Point,25.4416,5.6875,-8.0164
75,Point,25.5472,6.0539,-9.2554
76,Point,26.8103,6.0834,-9.2547
77,Point,27.885,6.3391,-10.1915
78,Point,29.495,6.1385,-9.2647
79,Point,30.793,6.3571,-10.1185
80,Point,32.6997,6.1511,-9.1101
81,Point,34.0125,6.4309,-10.2927
82,Point,35.334,6.1874,-9.0683
83,Point,36.855,6.4481,-10.1778
84,Point,37.6243,6.2594,-9.1934
85,Point,37.3063,6.7502,-11.7752
86,Point,35.8338,6.7475,-11.8092
87,Point,34.4319,6.7465,-11.8613
88,Point,32.8839,6.7461,-11.8635
89,Point,31.2652,6.7455,-11.8627
90,Point,29.7146,6.7443,-11.84
91,Point,30.5704,6.8724,-12.8297
92,Point,31.9283,6.8673,-12.8969
93,Point,32.9636,6.8586,-12.8926
94,Point,34.4353,6.8469,-12.8474
95,Point,35.8783,6.8442,-12.8409
96,Point,37.3425,6.8428,-12.8728
97,Point,37.3884,6.8774,-13.8869
98,Point,35.9544,6.891,-13.9664
99,Point,34.5157,6.9027,-13.9418
100,Point,32.9678,6.9232,-13.9484
101,Point,31.6818,6.9447,-13.9636
102,Point,32.9743,6.9318,-15.0393
103,Point,34.4878,6.9031,-14.9822
104,Point,35.9639,6.8794,-15.0171
105,Point,37.4651,6.8512,-15.118
106,Point,37.4738,6.7797,-16.0824
107,Point,36.0021,6.8074,-16.1251
108,Point,34.3448,6.8429,-16.1434
109,Point,35.0144,6.6941,-17.3041
110,Point,36.1145,6.6702,-17.2568
111,Point,37.5507,6.6147,-17.3576
112,Point,37.5935,6.4302,-18.3725
113,Point,36.0488,6.4788,-18.3832
114,Point,36.7521,6.1976,-19.534
115,Point,38.2526,6.1382,-19.5539
116,Point,38.7408,5.8604,-20.5136
117,Point,37.3817,5.9099,-20.5281
118,Point,38.1224,5.5833,-21.5138
119,Point,39.2931,5.5483,-21.4687
120,Point,39.7409,5.2746,-22.2421
121,Point,38.6764,5.268,-22.3959
122,Point,40.1485,4.9873,-23.0114
123,Point,39.1173,5.004,-23.0923
124,Point,0.2494,6.2403,-12.0728
125,Point,2.2116,6.214,-11.7305
126,Point,2.231,6.645,-13.0945
127,Point,2.2537,7.0242,-14.4735
128,Point,4.1734,6.1895,-11.3863
129,Point,4.1934,6.6374,-12.7996
130,Point,4.2167,7.0344,-14.2279
131,Point,6.1555,6.6265,-12.498
132,Point,6.1794,7.0406,-13.9727
133,Point,8.1173,6.6116,-12.1855
134,Point,8.1417,7.0391,-13.7019
135,Point,10.0787,6.5905,-11.8608
136,Point,10.1036,7.0297,-13.4141
137,Point,10.134,7.3834,-14.9884
138,Point,12.0398,6.5635,-11.5265
139,Point,12.0652,7.0113,-13.112
140,Point,12.0963,7.3732,-14.7188
141,Point,14.0013,6.5305,-11.1859
142,Point,14.0271,6.9862,-12.7994
143,Point,14.0586,7.356,-14.4342
144,Point,15.9897,6.9588,-12.4875
145,Point,16.0219,7.3325,-14.1502
146,Point,16.0603,7.5513,-15.7316
147,Point,17.9545,6.9276,-12.1965
148,Point,17.9878,7.2991,-13.8922
149,Point,18.0279,7.5188,-15.5243
150,Point,18.0791,7.5493,-17.168
151,Point,18.1426,7.366,-18.8015
152,Point,19.9214,6.895,-11.9238
153,Point,19.9562,7.2595,-13.6568
154,Point,19.9983,7.4737,-15.3423
155,Point,20.0519,7.4955,-17.0387
156,Point,20.1175,7.3039,-18.7244
157,Point,20.1932,6.9215,-20.3775
158,Point,21.89,6.8608,-11.6659
159,Point,21.9267,7.2178,-13.4387
160,Point,21.9713,7.4198,-15.1794
161,Point,22.0273,7.4289,-16.9295
162,Point,22.0952,7.2266,-18.668
163,Point,22.1732,6.8356,-20.3744
164,Point,22.2654,6.2545,-22.183
165,Point,23.8602,6.8257,-11.4194
166,Point,23.8989,7.1719,-13.2337
167,Point,23.9459,7.3606,-15.0295
168,Point,24.0046,7.354,-16.8332
169,Point,24.0751,7.1399,-18.6244
170,Point,24.1553,6.739,-20.3832
171,Point,24.248,6.1613,-22.208
172,Point,25.8318,6.7914,-11.1805
173,Point,25.8724,7.1248,-13.0372
174,Point,25.9221,7.2994,-14.8864
175,Point,25.9834,7.2765,-16.7424
176,Point,26.0563,7.0485,-18.5844
177,Point,26.1389,6.6378,-20.3949
178,Point,26.2317,6.0637,-22.2347
179,Point,27.8469,7.0787,-12.8441
180,Point,27.8991,7.2389,-14.7443
181,Point,27.9631,7.2004,-16.6495
182,Point,28.0383,6.9583,-18.5398
183,Point,28.123,6.5372,-20.3982
184,Point,28.2164,5.9662,-22.255
185,Point,29.8766,7.1814,-14.5968
186,Point,29.943,7.1286,-16.5472
187,Point,30.0204,6.8742,-18.4818
188,Point,30.1072,6.4442,-20.3855
189,Point,30.2012,5.8736,-22.2606
190,Point,32.002,6.802,-18.4025
191,Point,32.0906,6.3615,-20.3454
192,Point,32.1854,5.789,-22.2422
193,Point,34.0726,6.294,-20.2682
194,Point,34.1685,5.717,-22.1927
195,Point,36.1502,5.663,-22.107
196,Point,18.76,6.1921,-22.2303
197,Point,16.6585,6.2736,-22.199
198,Point,17.5665,6.7161,-20.828
199,Point,16.3321,7.0152,-19.9226
200,Point,15.5926,7.3398,-18.353
201,Point,14.725,7.4423,-17.1031
202,Point,13.5963,7.4157,-16.1579
203,Point,12.1734,7.4052,-16.0792
204,Point,10.6074,7.3918,-16.113
205,Point,9.3798,7.3777,-16.1203
206,Point,7.8991,7.3485,-16.095
207,Point,6.4239,7.3093,-16.0528
208,Point,4.6433,7.289,-16.2338
209,Point,3.2814,7.1644,-16.3578
210,Point,2.6717,7.0576,-15.7153
211,Point,1.9423,6.9199,-14.9482
212,Point,1.2611,6.7243,-14.244
213,Point,0.5674,6.505,-13.529
214,Point,-0.1694,6.2455,-12.7772
215,Point,-0.9942,5.9449,-11.9384
216,Point,-1.6189,5.6152,-11.3309
217,Point,-2.0658,5.3942,-10.8919
218,Point,-2.5279,5.2047,-10.4261
219,Point,-2.8987,5.046,-10.0535
220,Point,-2.7679,4.9979,-9.9175
221,Point,3.0575,5.2535,-9.7609
222,Point,4.8953,5.3277,-9.7142
223,Point,6.6462,5.4019,-9.6672
224,Point,8.2619,5.4583,-9.6304
225,Point,9.4783,5.496,-9.5868
226,Point,11.2635,5.2944,-8.7429
227,Point,12.1282,4.6755,-6.9143
228,Point,12.1329,4.571,-6.6234
229,Point,12.065,2.4958,-0.8327
230,Point,12.0581,2.1481,0.1267
231,Point,12.038,2.0777,0.3249
232,Point,12.2545,1.9281,0.7671
233,Point,12.6866,1.8678,0.9981
234,Point,12.8667,1.8684,1.0121
235,Point,17.4018,1.9967,1.1076
236,Point,17.5803,2.0065,1.1122
237,Point,17.8372,2.0331,1.0655
238,Point,18.0737,2.0982,0.931
239,Point,18.2139,2.1508,0.7933
240,Point,19.1784,2.5391,-0.1828
241,Point,19.9078,2.8471,-0.9164
242,Point,20.5804,3.1078,-1.6
243,Point,21.2181,3.3803,-2.2408
244,Point,21.7789,3.6059,-2.8091
245,Point,25.5051,5.0929,-6.575
246,Point,26.1465,5.3309,-7.2244
247,Point,26.8029,5.5727,-7.891
248,Point,27.3795,5.7697,-8.474
249,Point,27.5758,5.81,-8.6006
250,Point,27.8125,5.8339,-8.6604
251,Point,28.1022,5.8348,-8.6614
252,Point,29.0325,5.8511,-8.6448
253,Point,29.8848,5.8647,-8.63
254,Point,30.7992,5.8924,-8.6101
255,Point,31.7349,5.9047,-8.5939
256,Point,32.4286,5.9148,-8.5818
257,Point,37.0718,5.9968,-8.5006
258,Point,37.5677,6.0492,-8.4823
259,Point,37.6881,6.052,-8.4816
260,Point,38.179,6.1008,-8.6793
261,Point,38.4157,6.2071,-9.1371
262,Point,38.424,6.2475,-9.3277
263,Point,38.4318,6.3205,-9.7299
264,Point,38.4396,6.3883,-10.1011
265,Point,38.4473,6.4502,-10.4692
266,Point,38.4591,6.5535,-10.9748
267,Point,38.4701,6.6122,-11.4217
268,Point,38.4829,6.6684,-11.9217
269,Point,38.4959,6.7128,-12.3996
270,Point,38.5107,6.7449,-12.9406
271,Point,38.5268,6.7678,-13.4869
272,Point,38.5421,6.7717,-13.9765
273,Point,38.5582,6.7585,-14.4855
274,Point,38.5752,6.7419,-14.9839
275,Point,38.5953,6.6983,-15.559
276,Point,38.617,6.6412,-16.1498
277,Point,38.6404,6.5681,-16.7417
278,Point,38.6625,6.4895,-17.2805
279,Point,38.685,6.4004,-17.8192
280,Point,38.7026,6.3692,-17.9944
281,Point,38.8078,6.3215,-18.2065
282,Point,39.071,6.2103,-18.6818
283,Point,39.3418,6.0885,-19.1735
284,Point,39.6378,5.9444,-19.7136
285,Point,39.9595,5.7759,-20.3043
286,Point,40.2446,5.6069,-20.8297
287,Point,40.5559,5.4228,-21.4091
288,Point,40.9332,5.1721,-22.1106
289,Point,41.0118,5.0925,-22.3417
290,Point,41.034,4.9417,-22.7624
291,Point,41.0564,4.793,-23.1853
292,Point,41.0593,4.7445,-23.3172
293,Point,40.8796,4.607,-23.7096
294,Point,40.507,4.5634,-23.8904
295,Point,40.2105,4.5633,-23.8913
296,Point,39.4326,4.6001,-23.8882
297,Point,32.1222,5.1093,-23.9301
298,Point,30.8172,5.1724,-23.9261
299,Point,29.4726,5.2343,-23.9215
300,Point,28.0833,5.2971,-23.9169
301,Point,26.7201,5.355,-23.9102
302,Point,25.3674,5.4083,-23.9044
303,Point,24.027,5.4657,-23.9018
304,Point,22.5933,5.5185,-23.8974
305,Point,16.6293,5.5269,-23.8202
306,Point,15.7321,5.5465,-23.8205
307,Point,15.5338,5.5511,-23.8151
308,Point,15.2464,5.6139,-23.6869
309,Point,15.1064,5.7153,-23.4559
310,Point,15.0844,5.8078,-23.2331
311,Point,15.0378,6.1467,-22.3856
312,Point,14.9914,6.4674,-21.5244
313,Point,14.9532,6.698,-20.7946
314,Point,14.9066,6.97,-19.8341
315,Point,14.8108,7.1802,-18.8683
316,Point,13.9811,7.3341,-17.4362
317,Point,12.09,7.3334,-16.6135
318,Point,11.4912,7.3341,-16.6126
319,Point,10.3551,7.3223,-16.6292
320,Point,9.432,7.3221,-16.6431
321,Point,4.5493,7.2436,-16.7285
322,Point,3.7725,7.2246,-16.7433
323,Point,3.2751,7.2173,-15.6528
324,Point,4.5625,7.2551,-15.6157
325,Point,5.8837,7.2884,-15.5905
326,Point,7.2456,7.3272,-15.5465
327,Point,8.5861,7.3466,-15.5427
328,Point,10.1592,7.3815,-15.4945
329,Point,11.4468,7.4008,-15.4682
330,Point,12.7221,7.4139,-15.4486
331,Point,13.8952,7.4196,-15.4357
332,Point,14.7785,7.458,-15.8985
333,Point,15.5924,7.4994,-16.7815
334,Point,16.3201,7.455,-17.6201
335,Point,17.055,7.3454,-18.4654
336,Point,17.7959,7.1706,-19.3258
337,Point,18.5019,6.9398,-20.173
338,Point,19.225,6.6531,-21.054
339,Point,20.0524,6.2716,-22.0826
340,Point,20.7739,5.8928,-22.99
341,Point,21.3522,5.6071,-23.6781
342,Point,38.102,4.9674,-23.7663
343,Point,37.7442,5.1466,-23.3159
344,Point,37.3831,5.3204,-22.8604
345,Point,37.0255,5.4906,-22.4122
346,Point,36.6473,5.6632,-21.9396
347,Point,36.2938,5.8172,-21.499
348,Point,35.8948,5.981,-21.0045
349,Point,35.4149,6.1679,-20.4146
350,Point,34.9661,6.3291,-19.8619
351,Point,34.5128,6.4759,-19.3145
352,Point,34.0652,6.6093,-18.7729
353,Point,33.5975,6.7421,-18.2125
354,Point,33.0181,6.8717,-17.5254
355,Point,32.5054,6.965,-16.9228
356,Point,31.9674,7.0428,-16.2971
357,Point,31.4167,7.0991,-15.6637
358,Point,30.7728,7.1288,-14.9297
359,Point,30.0898,7.1274,-14.1626
360,Point,29.5916,7.1031,-13.6106
361,Point,29.0899,7.0584,-13.0595
362,Point,28.6182,6.9985,-12.5469
363,Point,28.177,6.928,-12.0705
364,Point,27.7033,6.8406,-11.5629
365,Point,27.3263,6.7616,-11.1627
366,Point,26.9719,6.677,-10.7883
367,Point,26.7577,6.5861,-10.5695
368,Point,27.2487,6.5229,-10.8093
369,Point,28.6491,6.5306,-10.7918
370,Point,30.29,6.538,-10.7695
371,Point,32.0018,6.5477,-10.7472
372,Point,33.647,6.56,-10.7265
373,Point,35.8856,6.5749,-10.6953
374,Point,38.2151,6.5958,-10.6634
375,Point,26.3671,6.4705,-10.3377
376,Point,25.7465,6.4766,-10.3609
377,Point,25.3957,6.4781,-10.414
378,Point,24.35,6.5567,-10.5921
379,Point,23.2533,6.5416,-10.6079
380,Point,22.2844,6.5278,-10.6245
381,Point,21.2199,6.5155,-10.6411
382,Point,20.0275,6.4919,-10.6633
383,Point,19.0561,6.4714,-10.6826
384,Point,18.082,6.4514,-10.7012
385,Point,17.0615,6.4242,-10.7236
386,Point,16.0124,6.3954,-10.7457
387,Point,14.8582,6.3589,-10.7718
388,Point,13.6656,6.3233,-10.7983
389,Point,12.3973,6.2859,-10.8265
390,Point,11.2827,6.2521,-10.8516
391,Point,10.2386,6.2167,-10.8761
392,Point,9.1043,6.1818,-10.9011
393,Point,8.0175,6.1398,-10.9291
394,Point,6.8418,6.0939,-10.9586
395,Point,5.7136,6.0523,-10.9863
396,Point,4.5956,6.0103,-11.013
397,Point,3.3483,5.9629,-11.0448
398,Point,2.2072,5.9166,-11.0745
399,Point,0.9478,5.8714,-11.1047
400,Point,-0.1166,5.8269,-11.1326
401,Point,-0.9952,5.7901,-11.1557
402,Point,-1.571,5.7657,-11.17
403,Point,-1.2466,5.5687,-11.0315
404,Point,-1.2971,5.8787,-11.201
405,Point,-0.5389,5.5893,-10.9988
406,Point,-0.5801,5.9057,-11.183
407,Point,0.4402,5.6324,-10.987
408,Point,0.3928,5.9404,-11.1538
409,Point,1.6214,5.6775,-10.9585
410,Point,1.5662,5.9874,-11.1297
411,Point,2.8232,5.72,-10.921
412,Point,2.7759,6.0347,-11.1082
413,Point,4.0051,5.7658,-10.8888
414,Point,3.9534,6.0772,-11.074
415,Point,5.189,5.8131,-10.8679
416,Point,5.1178,6.1211,-11.0474
417,Point,6.3014,5.8562,-10.843
418,Point,6.2488,6.1608,-11.0131
419,Point,7.4321,5.8918,-10.7987
420,Point,7.376,6.2067,-11.0001
421,Point,8.5969,5.9349,-10.7738
422,Point,8.5341,6.2442,-10.9595
423,Point,9.7142,5.9732,-10.7435
424,Point,9.6424,6.2823,-10.9331
425,Point,10.8211,6.0097,-10.7134
426,Point,10.7533,6.3176,-10.9
427,Point,11.8756,6.0464,-10.695
428,Point,11.802,6.3545,-10.884
429,Point,13.0809,6.0819,-10.6599
430,Point,12.9977,6.3934,-10.8615
431,Point,14.3616,6.1295,-10.6516
432,Point,14.2745,6.4296,-10.8219
433,Point,15.4426,6.1529,-10.5994
434,Point,15.3834,6.4633,-10.7989
435,Point,16.4995,6.1723,-10.5433
436,Point,16.4991,6.4961,-10.7799
437,Point,17.5149,6.2028,-10.5301
438,Point,17.521,6.522,-10.7574
439,Point,18.5286,6.2176,-10.4749
440,Point,18.5314,6.5488,-10.7437
441,Point,19.4685,6.2481,-10.4827
442,Point,19.472,6.5693,-10.7235
443,Point,20.5601,6.2681,-10.4458
444,Point,20.5631,6.588,-10.6911
445,Point,21.7164,6.283,-10.4006
446,Point,21.7155,6.6098,-10.6732
447,Point,22.7129,6.3001,-10.3743
448,Point,22.7099,6.6279,-10.6662
449,Point,23.7701,6.3201,-10.3776
450,Point,23.7474,6.639,-10.6358
451,Point,24.7634,6.2558,-10.0504
452,Point,24.7737,6.6558,-10.638
453,Point,25.739,6.258,-9.993
454,Point,25.7363,6.6641,-10.618
455,Point,26.6259,6.27,-9.9904
456,Point,26.6474,6.6681,-10.5855
457,Point,27.9123,6.4423,-10.6346
458,Point,27.9221,6.568,-10.8903
459,Point,29.4657,6.4491,-10.5938
460,Point,29.4764,6.5713,-10.8712
461,Point,31.176,6.459,-10.5681
462,Point,31.1847,6.5744,-10.84
463,Point,32.828,6.4674,-10.5387
464,Point,32.8467,6.5787,-10.8057
465,Point,34.7621,6.4863,-10.5325
466,Point,34.7774,6.5933,-10.7917
467,Point,37.1132,6.5082,-10.5027
468,Point,37.1309,6.6134,-10.7559
469,Point,27.4374,6.5821,-10.9829
470,Point,27.1672,6.8035,-11.2029
471,Point,28.3892,6.7667,-11.9379
472,Point,28.1087,6.9826,-12.1849
473,Point,29.097,6.8765,-12.7168
474,Point,28.807,7.0894,-13.0051
475,Point,29.7263,6.9405,-13.3813
476,Point,29.4198,7.1429,-13.6552
477,Point,30.3415,6.9773,-14.0677
478,Point,30.0216,7.17,-14.3379
479,Point,31.0264,6.9828,-14.8424
480,Point,30.6961,7.1653,-15.0813
481,Point,31.6476,6.9553,-15.5228
482,Point,31.3298,7.1242,-15.8533
483,Point,32.2211,6.901,-16.1965
484,Point,31.8937,7.0632,-16.498
485,Point,32.872,6.8082,-16.9565
486,Point,32.5774,6.9565,-17.2684
487,Point,33.595,6.6712,-17.7675
488,Point,33.2251,6.816,-18.0401
489,Point,34.2383,6.5087,-18.5481
490,Point,33.9312,6.6393,-18.8403
491,Point,34.8197,6.3396,-19.2406
492,Point,34.4475,6.4682,-19.5171
493,Point,35.3707,6.1647,-19.8755
494,Point,35.012,6.2834,-20.1708
495,Point,35.9273,5.9543,-20.5796
496,Point,35.5893,6.0696,-20.867
497,Point,36.3965,5.7614,-21.1718
498,Point,36.0797,5.8662,-21.4813
499,Point,36.9615,5.5136,-21.885
500,Point,36.6262,5.6145,-22.1932
501,Point,37.4813,5.2819,-22.5074
502,Point,37.1383,5.3868,-22.7925
503,Point,38.0051,5.0327,-23.1482
504,Point,37.6634,5.1322,-23.4341
505,Point,38.4573,4.7934,-23.7493
506,Point,38.029,4.9709,-23.8497
507,Point,21.1035,5.5145,-23.7408
508,Point,21.7567,5.7009,-23.6827
509,Point,20.7039,5.7006,-23.3215
510,Point,21.2293,5.9817,-23.0209
511,Point,20.1679,5.9898,-22.6386
512,Point,20.6868,6.2617,-22.3371
513,Point,19.6149,6.2532,-21.9855
514,Point,20.1551,6.5256,-21.6511
515,Point,19.129,6.4757,-21.3985
516,Point,19.6463,6.7473,-21.0387
517,Point,18.6278,6.6906,-20.7992
518,Point,19.1215,6.9551,-20.4242
519,Point,18.0732,6.9013,-20.1364
520,Point,18.5595,7.1486,-19.7626
521,Point,17.5309,7.0856,-19.4698
522,Point,17.9822,7.3244,-19.0568
523,Point,16.9825,7.2314,-18.8326
524,Point,17.49,7.4455,-18.4405
525,Point,16.3827,7.3495,-18.1508
526,Point,16.851,7.5463,-17.7115
527,Point,15.831,7.4182,-17.499
528,Point,16.3147,7.5868,-17.0954
529,Point,15.2885,7.4413,-16.913
530,Point,15.7603,7.5964,-16.4998
531,Point,14.8327,7.4343,-16.3908
532,Point,15.2444,7.5688,-15.9638
533,Point,14.3309,7.3914,-15.8141
534,Point,14.7188,7.5118,-15.3846
535,Point,13.9251,7.3769,-15.6905
536,Point,13.9222,7.4764,-15.1735
537,Point,13.0035,7.371,-15.6892
538,Point,12.993,7.464,-15.1619
539,Point,11.8702,7.3627,-15.7143
540,Point,11.8465,7.452,-15.1929
541,Point,10.8213,7.352,-15.7318
542,Point,10.798,7.4337,-15.1917
543,Point,9.4776,7.3334,-15.756
544,Point,9.4737,7.4144,-15.2352
545,Point,8.39,7.3134,-15.7667
546,Point,8.3932,7.3925,-15.2526
547,Point,7.3613,7.2934,-15.7892
548,Point,7.3737,7.3704,-15.2776
549,Point,6.2674,7.2697,-15.8135
550,Point,6.2866,7.3433,-15.2976
551,Point,5.0816,7.2413,-15.846
552,Point,5.0892,7.3144,-15.3348
553,Point,4.0266,7.2139,-15.8634
554,Point,4.0083,7.2836,-15.3489
555,Point,2.9234,7.1818,-15.8814
556,Point,2.8949,7.2598,-15.4082
